id,brand,model,vehicle_type,energy_type,price_min,price_max,cltc_range,battery_kwh,fast_charge_minutes,seats,drive_type,adas_level,smart_cockpit,wheelbase,trunk_volume,safety_score,monthly_sales,suitable_scenarios,highlights,weaknesses,source_type,source_url,data_quality_score,estimated_fields,raw_model_year
117,Hyundai,Kona Electric Long Range,SUV,纯电,480000,644000,484,58.0,32,5,fwd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.7,383,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航484km，电池58.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
118,Peugeot,e-2008 Base,轿车,纯电,252000,338000,345,46.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.4,382,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航345km，电池46.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
119,Peugeot,e-2008 Base,轿车,纯电,272000,365000,406,50.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,381,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航406km，电池50.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
120,Peugeot,e-2008 Base,轿车,纯电,277000,372000,406,50.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,380,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航406km，电池50.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
121,Peugeot,e-208 Base,轿车,纯电,254000,340000,362,46.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.4,379,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航362km，电池46.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
122,Peugeot,e-208 Base,轿车,纯电,272000,364000,400,50.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,378,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航400km，电池50.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
123,Peugeot,e-208 Base,轿车,纯电,278000,373000,410,50.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,377,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航410km，电池50.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
124,Peugeot,e-3008 Base,轿车,纯电,317000,425000,525,70.0,25,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.4,376,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航525km，电池70.0kWh，快充160kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
125,Peugeot,e-3008 Base,轿车,纯电,322000,433000,525,70.0,25,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,375,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航525km，电池70.0kWh，快充160kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
126,Peugeot,e-3008 Base,轿车,纯电,328000,440000,525,70.0,25,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,374,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航525km，电池70.0kWh，快充160kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
127,Peugeot,e-408 Base,轿车,纯电,315000,422000,453,70.0,25,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,373,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航453km，电池70.0kWh，快充160kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
128,Peugeot,e-408 Base,轿车,纯电,320000,429000,453,70.0,25,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,372,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航453km，电池70.0kWh，快充160kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
129,Peugeot,e-5008 Base,轿车,纯电,320000,429000,500,70.0,25,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,371,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航500km，电池70.0kWh，快充160kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
130,Peugeot,e-5008 Base,轿车,纯电,325000,436000,500,70.0,25,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.5,370,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航500km，电池70.0kWh，快充160kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.peugeot.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
131,Volkswagen,ID.3 PRO,轿车,纯电,340000,457000,428,58.0,32,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,369,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航428km，电池58.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
132,Volkswagen,ID.3 PRO S,轿车,纯电,383000,513000,559,77.0,32,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,368,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航559km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
133,Volkswagen,ID.3 PRO,轿车,纯电,346000,464000,428,58.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,367,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航428km，电池58.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
134,Volkswagen,ID.3 GTX,轿车,纯电,488000,655000,600,77.0,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,366,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航600km，电池77.0kWh，快充175kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
135,Volkswagen,ID.3 PRO S,轿车,纯电,388000,520000,559,77.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,365,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航559km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
136,Volkswagen,ID.3 PRO,轿车,纯电,351000,471000,428,58.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,364,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航428km，电池58.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
137,Volkswagen,ID.3 GTX,轿车,纯电,493000,662000,600,77.0,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,363,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航600km，电池77.0kWh，快充175kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
138,Volkswagen,ID.3 PRO S,轿车,纯电,393000,528000,559,77.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,362,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航559km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
139,Volkswagen,ID.4 PRO,轿车,纯电,379000,508000,520,77.0,32,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,361,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航520km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
140,Volkswagen,ID.4 GTX,轿车,纯电,467000,626000,480,77.0,32,5,awd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,360,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航480km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
141,Volkswagen,ID.4 PRO,轿车,纯电,384000,515000,520,77.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,359,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航520km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
142,Volkswagen,ID.4 GTX,轿车,纯电,472000,633000,480,77.0,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,358,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航480km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
143,Volkswagen,ID.4 PRO,轿车,纯电,389000,522000,520,77.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,357,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航520km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
144,Volkswagen,ID.4 GTX,轿车,纯电,477000,640000,480,77.0,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,356,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航480km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
145,Volkswagen,ID.5 PRO,轿车,纯电,379000,508000,520,77.0,32,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,355,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航520km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
146,Volkswagen,ID.5 GTX,轿车,纯电,467000,626000,480,77.0,32,5,awd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,354,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航480km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
147,Volkswagen,ID.5 PRO,轿车,纯电,384000,515000,520,77.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,353,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航520km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
148,Volkswagen,ID.5 GTX,轿车,纯电,472000,633000,480,77.0,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,352,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航480km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
149,Volkswagen,ID.5 PRO,轿车,纯电,389000,522000,520,77.0,32,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,351,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航520km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
150,Volkswagen,ID.5 GTX,轿车,纯电,477000,640000,480,77.0,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,350,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航480km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
151,Volkswagen,ID.7 PRO,轿车,纯电,427000,573000,700,86.0,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,349,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航700km，电池86.0kWh，快充175kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
152,Volkswagen,ID.7 Tour,轿车,纯电,427000,573000,700,86.0,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,348,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航700km，电池86.0kWh，快充175kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
153,Volkswagen,ID.7 PRO,轿车,纯电,433000,580000,700,86.0,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,347,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航700km，电池86.0kWh，快充175kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
154,Volkswagen,ID.7 Tour,轿车,纯电,433000,580000,700,86.0,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,346,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航700km，电池86.0kWh，快充175kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
155,Volkswagen,ID. Buzz PRO,轿车,纯电,368000,494000,423,77.0,32,7,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,380,4.6,345,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航423km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
156,Volkswagen,ID. Buzz Cargo,轿车,纯电,368000,494000,423,77.0,32,7,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,380,4.6,344,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航423km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
157,Volkswagen,ID. Buzz PRO,轿车,纯电,374000,501000,423,77.0,32,7,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,380,4.7,343,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航423km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
158,Volkswagen,ID. Buzz Cargo,轿车,纯电,374000,501000,423,77.0,32,7,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,380,4.7,342,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航423km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
159,Volkswagen,ID. Buzz PRO,轿车,纯电,379000,508000,423,77.0,32,7,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,380,4.7,341,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航423km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
160,Volkswagen,ID. Buzz Cargo,轿车,纯电,379000,508000,423,77.0,32,7,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,380,4.7,340,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航423km，电池77.0kWh，快充135kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.volkswagen.de,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
161,Aston,Martin RapidE,轿车,纯电,365000,490000,320,65.0,25,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2940,470,4.6,339,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2019年，WLTP续航320km，电池65.0kWh，快充150kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2019
162,Audi,E tron s,SUV,纯电,442000,593000,362,86.0,25,5,未知,L2,公开规格未覆盖，按品牌与年份估算,3000,520,4.6,338,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2020年，WLTP续航362km，电池86.0kWh，快充150kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2020
163,Audi,Q6,SUV,纯电,328000,440000,500,71.4,25,5,未知,L2,公开规格未覆盖，按品牌与年份估算,3000,520,4.6,337,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2018年，WLTP续航500km，电池71.4kWh，快充150kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,87.5,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2018
164,BMW,i3,轿车,纯电,268000,359000,130,35,45,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2940,470,4.6,336,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2016年，WLTP续航130km，电池35kWh，快充50kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,87.5,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2016
165,BMW,i3 2.0,轿车,纯电,331000,444000,140,42.0,45,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2800,470,4.6,335,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2017年，WLTP续航140km，电池42.0kWh，快充50kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2017
166,BMW,Mini E,轿车,纯电,317000,426000,250,33.0,45,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2800,470,4.6,334,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2019年，WLTP续航250km，电池33.0kWh，快充50kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2019
167,Chevrolet,Bolt,轿车,纯电,250000,335000,380,30.0,45,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2720,470,4.6,333,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2016年，WLTP续航380km，电池30.0kWh，快充50kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2016
168,Citroen,E Mehari,轿车,纯电,194000,260000,200,30.0,60,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2720,470,4.4,332,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2016年，WLTP续航200km，电池30.0kWh，快充0kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,87.5,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2016
169,Citroen,Berlingo,MPV,纯电,211000,283000,110,35,45,7,未知,L2,公开规格未覆盖，按品牌与年份估算,3100,380,4.4,331,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2010年，WLTP续航110km，电池35kWh，快充50kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,87.5,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2010
170,Citroen,C  Zero,轿车,纯电,171000,229000,130,14.5,45,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2720,470,4.4,330,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2010年，WLTP续航130km，电池14.5kWh，快充50kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2010
171,Daimler,E Smart,轿车,纯电,127000,171000,120,35,60,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.4,329,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2015年，WLTP续航120km，电池35kWh，快充0kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,75.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2015
172,Daimler,Smart ED,轿车,纯电,127000,171000,110,35,60,5,未知,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.4,328,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2015年，WLTP续航110km，电池35kWh，快充0kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://raw.githubusercontent.com/OSkrk/Electric-vehicles-EV-Database/master/Data/EVs_data_base.csv,75.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2015
